plot,tag,jday,year,spp,dend.num,ref.dend,ref.dbh,prev.dend,dend,dbh,notes,ref.notes
A3,52,218,2020,beech,3,23.63,16.2,47.52,51.25,,,NA
A3,53,218,2020,rm,2,18.55,12.0,19.10,19.18,,,die back
A3,54,218,2020,ro,3,80.82,39.4,115.61,120.06,,,needs new
A3,54,218,2020,ro,4,NA,NA,NA,18.68,,,install new
A3,55,218,2020,rm,3,43.26,18.5,44.07,45.18,,,NA
A3,56,218,2020,rm,3,28.99,15.9,31.28,33.27,,,NA
A3,57,218,2020,ro,3,110.14,62.1,111.07,116.46,62.2,,rm next
A3,57,218,2020,ro,4,17.64,62.1,19.72,24.72,62.2,,dbh next
A3,58,218,2020,ro,3,60.39,44.1,89.80,92.50,,,NA
A3,60,218,2020,rm,1,88.29,23.2,103.93,105.96,,,NA
A3,61,218,2020,ro,2,66.50,50.5,97.68,101.85,,,NA
A3,66,218,2020,rm,2,87.86,30.5,117.59,124.17,,"needs new, line drawn",NA
A3,70,218,2020,ro,2,15.52,45.3,18.03,19.30,,,NA
A3,263,218,2020,bb,1,15.10,10.6,16.99,17.32,,,NA
A3,709,218,2020,hem,1,5.82,10.0,19.83,23.21,,,NA
A3,891,218,2020,hem,2,24.44,13.5,46.44,50.61,,,NA
A3,984,218,2020,rm,1,15.98,10.5,24.68,27.21,,,NA
B1,152,218,2020,rm,2,54.89,18.8,75.70,79.62,,,NA
B1,153,218,2020,ro,3,64.85,55.0,105.88,112.41,,needs new,Put glue in bore hole
B1,154,218,2020,rm,2,31.42,29.0,34.81,38.38,,duplicate A1 18,duplicate A1 18
B1,155,218,2020,ro,3,75.59,54.2,118.53,124.75,,Duplicate of A1 19,"Duplicate of A1 19, needs new"
B1,155,218,2020,ro,4,NA,NA,NA,13.36,,first measurement,"Duplicate of A1 19, install new"
B1,156,218,2020,rm,5,17.96,39.0,56.27,65.54,,,NA
B1,157,218,2020,rm,1,32.99,19.8,34.65,34.49,,,"dying, fungus"
B1,159,218,2020,rm,2,12.72,30.7,24.91,28.36,,,NA
B1,160,218,2020,rm,1,53.59,36.4,64.38,64.77,,,NA
B1,161,218,2020,rm,2,23.26,19.9,25.35,25.43,,,NA
B1,162,218,2020,rm,2,17.74,34.0,28.81,31.50,,,NA
B1,164,218,2020,wp,2,12.10,20.5,18.07,19.07,,,NA
B1,165,218,2020,ro,2,33.21,45.5,45.73,47.94,,,NA
B1,802,218,2020,rm,1,14.93,10.1,16.59,16.62,,,NA
B1,815,218,2020,hem,1,10.77,11.8,29.11,32.33,,,NA
B1,816,218,2020,hem,1,14.60,10.9,30.99,32.90,,,NA
B1,895,218,2020,yb,1,30.96,11.0,43.29,44.56,,,NA
B2,179,218,2020,ro,3,66.97,68.9,106.07,111.26,,,Put glue in bore hole
B2,182,218,2020,yb,2,14.17,32.8,17.08,18.13,,,NA
B2,187,218,2020,rm,2,59.66,32.9,75.21,78.21,,,NA
B2,189,218,2020,cherry,1,31.15,35.9,35.03,35.55,,,NA
B2,192,218,2020,bb,2,13.47,14.4,18.46,20.19,,,NA
B2,193,218,2020,yb,3,26.78,18.1,37.13,38.52,,,NA
B2,194,218,2020,rm,2,15.53,23.8,24.73,28.49,,,NA
B2,894,218,2020,rm,1,17.25,10.7,22.75,23.33,,,NA
B3,201,218,2020,ro,4,63.21,42.5,104.32,110.29,,needs new,NA
B3,203,218,2020,ash,1,28.54,16.0,28.77,28.80,,dying,canopy die back
B3,208,218,2020,rm,1,23.31,20.0,25.02,24.97,,dead,NA
B3,209,218,2020,ro,2,87.38,23.8,99.13,100.02,,,NA
B3,210,218,2020,ro,3,62.05,38.0,97.56,102.42,,spring add = 102.61,NA
B3,211,218,2020,rm,1,36.19,17.4,36.74,36.84,,dying,NA
B3,212,218,2020,rm,2,10.09,13.5,10.79,10.99,,,NA
B3,213,218,2020,rm,1,36.04,14.6,38.31,38.20,,,NA
B3,214,218,2020,yb,1,34.83,16.0,36.18,36.16,,,NA
B3,215,218,2020,rm,2,32.49,19.6,34.83,36.04,,,NA
B3,221,218,2020,rm,1,18.44,24.1,18.57,18.94,,,NA
B3,223,218,2020,ro,4,20.67,50.2,47.72,51.91,,,NA
B3,226,218,2020,ro,1,88.61,24.7,96.66,97.39,,,NA
B3,227,218,2020,rm,1,12.05,21.7,12.36,12.22,,,NA
B3,228,218,2020,bo,5,24.46,55.3,33.71,40.97,,,NA
B3,231,218,2020,ro,1,78.06,23.8,88.33,88.90,,,NA
B3,232,218,2020,ro,2,72.39,39.0,98.53,102.41,,,NA
B3,814,218,2020,hem,1,13.92,10.2,23.34,29.52,,,NA
B4,253,218,2020,rm,2,17.18,13.4,24.41,25.38,,,NA
B4,255,218,2020,rm,2,20.49,21.8,29.37,30.93,,,NA
B4,256,218,2020,rm,2,43.07,15.5,44.81,44.88,,,NA
B4,257,218,2020,rm,1,36.59,13.2,38.05,38.03,,,NA
B4,260,218,2020,rm,1,15.33,11.4,16.59,16.71,,,NA
B4,261,218,2020,rm,1,40.71,16.5,46.11,46.56,,,NA
B4,262,218,2020,ro,3,74.92,28.7,111.21,114.92,,,NA
B4,264,218,2020,rm,3,19.22,12.7,32.11,33.96,,,NA
B4,271,218,2020,rm,1,49.36,11.7,53.92,54.20,,,NA
B4,272,218,2020,rm,2,38.92,25.7,68.28,74.11,,,NA
B4,273,218,2020,rm,2,58.31,15.5,66.41,68.13,,,NA
B4,276,218,2020,rm,1,47.59,12.5,56.13,57.29,,,NA
B4,277,218,2020,ro,3,33.51,28.0,53.60,55.68,,,NA
B4,278,218,2020,rm,1,26.26,15.3,27.57,27.62,,,NA
B4,279,218,2020,rm,1,21.85,13.2,22.99,22.97,,,NA
B4,280,218,2020,ro,2,37.28,25.5,42.10,43.37,,,NA
B4,537,218,2020,rm,1,35.83,11.0,36.47,36.42,,,NA
B4,706,218,2020,rm,1,12.86,10.0,12.76,12.74,,,NA
B4,726,218,2020,ro,3,18.49,41.9,25.13,30.95,,,NA
B4,805,218,2020,beech,1,39.12,10.8,50.21,52.95,,,NA
C1,214,218,2020,bb,2,51.53,12.9,66.42,70.02,,,needs new
C1,214,218,2020,bb,3,NA,NA,NA,13.57,,first measurement,NA
C1,217,218,2020,hem,2,90.06,34.7,110.56,113.40,,,needs new
C1,217,218,2020,hem,3,NA,NA,NA,9.55,,first measurement,NA
C1,225,218,2020,beech,2,48.34,14.3,57.57,57.90,,,NA
C1,351,218,2020,hem,5,72.38,25.9,102.34,106.35,,,NA
C1,352,218,2020,ro,2,41.51,47.2,59.25,62.54,,,NA
C1,353,218,2020,ro,2,33.75,42.8,52.73,55.42,,,NA
C1,354,218,2020,rm,2,48.76,25.1,53.70,53.85,,,NA
C1,355,218,2020,yb,2,16.41,14.0,28.64,30.81,,,NA
C1,356,218,2020,ro,2,50.68,39.1,72.07,74.52,,,NA
C1,360,218,2020,yb,2,37.31,18.7,39.84,41.33,,,NA
C1,361,218,2020,ro,4,16.06,64.6,16.06,22.87,,,NA
C1,362,218,2020,ro,1,81.01,42.3,90.86,91.69,,,NA
C1,363,218,2020,ro,2,39.46,37.1,63.98,66.78,,,NA
C1,366,218,2020,ro,1,84.48,36.5,100.16,102.61,,,NA
C1,367,218,2020,ro,2,48.93,49.6,81.16,86.47,,,Put glue in bore hole
C2,291,218,2020,rm,1,52.92,18.8,53.02,53.18,,,NA
C2,378,218,2020,ro,3,50.93,58.7,60.74,65.45,,,NA
C2,379,218,2020,rm,2,15.43,11.4,17.49,17.54,,,canopy die back
C2,380,218,2020,rm,1,50.27,21.6,55.57,55.67,,,NA
C2,381,218,2020,rm,1,12.32,16.7,10.39,9.66,,dying,dying
C2,382,218,2020,rm,1,38.72,20.6,44.15,45.56,,,NA
C2,385,218,2020,rm,1,32.60,15.9,36.12,36.77,,,NA
C2,386,218,2020,ro,3,42.63,42.0,64.21,66.74,,,NA
C2,388,218,2020,beech,3,48.32,17.1,62.75,64.43,,,NA
C2,390,218,2020,ro,2,87.97,53.8,119.64,122.77,,,needs new
C2,390,218,2020,ro,3,NA,NA,NA,11.12,,,install new
C2,391,218,2020,ro,2,59.88,49.0,80.42,83.07,,,NA
C2,392,218,2020,ro,3,34.60,60.4,42.04,45.79,,,NA
C2,829,218,2020,yb,1,35.58,11.9,52.07,53.95,,needs new,NA
C2,830,218,2020,hem,2,24.26,13.7,63.51,66.32,,,NA
C2,979,218,2020,rm,1,8.25,9.9,9.54,10.33,,,NA
C3,207,218,2020,hem,2,45.01,13.8,80.02,83.32,15.7,"+3.3 (15.1 @ yellow paint too high), removed/delete",rm next
C3,207,218,2020,hem,3,NA,NA,22.63,25.32,15.7,,DBH next
C3,264,218,2020,hem,2,54.31,14.9,75.73,78.04,15.5,removed/delete,rm next
C3,264,218,2020,hem,3,NA,NA,13.16,15.27,15.5,,DBH next
C3,402,218,2020,rm,2,23.05,32.8,42.03,46.23,,,NA
C3,403,218,2020,rm,1,69.29,27.9,77.06,78.60,,,needs new (branch rubbing)
C3,405,218,2020,yb,2,32.05,21.0,46.92,48.77,,,NA
C3,406,218,2020,ash,2,20.77,18.9,33.34,33.35,,,NA
C3,411,218,2020,rm,2,30.02,28.1,48.51,52.96,,,NA
C3,412,218,2020,rm,3,12.63,21.9,16.31,17.67,,,NA
C3,413,218,2020,rm,1,76.86,24.3,86.24,88.24,,,NA
C3,414,218,2020,yb,2,32.96,15.6,42.38,43.82,,,NA
C3,415,218,2020,rm,2,37.95,28.2,57.16,58.53,,,NA
C3,416,218,2020,rm,3,38.77,32.9,58.08,61.91,,,NA
C3,417,218,2020,rm,1,19.87,17.9,22.67,22.95,,,NA
C3,418,218,2020,ash,2,38.17,29.8,49.46,53.14,,,NA
C3,419,218,2020,yb,1,43.75,14.9,48.77,49.13,,,NA
C3,421,218,2020,ash,3,38.42,42.8,56.09,59.95,,,NA
C3,423,218,2020,rm,1,34.82,24.7,38.87,39.04,,,NA
C3,425,218,2020,ash,2,22.46,21.8,33.39,35.52,,,"needs new, peeling bark"
C3,425,218,2020,ash,3,NA,NA,NA,17.39,,first measurement (loose bark filed down before install),NA
C3,426,218,2020,ash,1,29.05,20.5,34.95,35.11,,,NA
C3,729,218,2020,yb,2,62.83,21.0,86.95,89.96,,,NA
C4,456,218,2020,rm,1,45.52,18.4,48.96,48.93,,,NA
C4,459,218,2020,ro,2,54.86,41.8,79.22,81.12,,,NA
C4,462,218,2020,bo,4,58.63,44.2,93.73,99.26,,,spring added = 93.79
C4,465,218,2020,rm,1,65.00,17.3,78.15,79.01,,,NA
C4,466,218,2020,ro,1,72.57,27.5,80.91,81.88,,,NA
C4,469,218,2020,ro,2,36.21,41.0,55.56,57.07,,,NA
C4,474,218,2020,ro,3,76.80,48.9,122.46,128.57,,line drawn?,needs new ~7.5 mm  left
C4,474,218,2020,ro,4,NA,NA,NA,8.87,,,
C4,484,218,2020,beech,2,31.57,13.3,51.33,54.44,,,NA
C4,485,218,2020,beech,2,45.05,30.4,61.23,64.47,,,NA
C4,487,218,2020,rm,1,53.69,23.8,58.49,59.72,,,NA
C4,491,218,2020,rm,2,28.88,30.5,34.84,37.04,,,NA
C4,494,218,2020,rm,2,64.56,28.7,76.59,78.43,,,NA
C4,498,218,2020,rm,1,26.46,20.1,28.02,27.97,,,NA
C4,570,218,2020,beech,2,11.60,11.5,21.51,22.93,,,NA
C5,260,218,2020,beech,3,25.38,13.4,63.06,67.31,,,NA
C5,260,218,2020,beech,4,NA,NA,13.38,14.62,,,first measurement
C5,290,218,2020,beech,3,80.48,15.6,54.87,58.73,,,NA
C5,501,218,2020,bo,3,52.94,37.8,91.30,95.34,,,NA
C5,503,218,2020,gb,1,78.91,18.2,84.76,86.02,,,NA
C5,503,218,2020,gb,2,NA,NA,16.60,17.87,,,DBH next
C5,504,218,2020,ro,2,36.50,17.3,41.86,43.40,,,NA
C5,505,218,2020,rm,2,78.35,23.2,94.59,96.93,,,NA
C5,508,218,2020,rm,1,55.83,19.0,56.68,56.48,,,NA
C5,509,218,2020,rm,2,17.09,16.8,25.34,26.92,,,NA
C5,512,218,2020,rm,2,61.47,15.7,64.98,65.78,,,NA
C5,513,218,2020,ro,3,54.25,30.0,73.61,75.66,,,NA
C5,514,218,2020,rm,3,9.58,15.9,15.22,17.28,,,NA
C5,515,218,2020,ro,2,62.90,25.7,93.11,96.00,,,NA
C5,518,218,2020,yb,2,30.31,12.6,37.75,38.98,,,NA
C5,519,218,2020,ro,3,60.97,38.4,84.46,87.98,,,NA
C5,724,218,2020,beech,3,40.36,15.5,84.24,91.04,,"+6.8 mm, new line drawn","needs new, ~2mm left, line drawn"
C5,724,218,2020,beech,4,NA,NA,NA,11.58,,,NA
C5,733,218,2020,rm,2,54.33,14.0,68.52,70.39,,,NA
C5,831,218,2020,beech,2,36.71,12.7,63.22,69.24,,,NA
C5,888,218,2020,rm,1,6.42,10.3,7.23,7.24,,,NA
D1,266,218,2020,wp,4,37.86,47.1,51.52,54.76,,,NA
D1,524,218,2020,rm,1,10.47,10.3,12.37,13.62,,,NA
D1,526,218,2020,rm,1,61.89,20.5,73.86,76.68,,,NA
D1,527,218,2020,rm,2,57.87,13.9,64.85,64.76,,,NA
D1,529,218,2020,rm,2,15.82,25.5,29.80,32.56,,,NA
D1,530,218,2020,bo,2,27.20,29.9,39.40,42.03,,,NA
D1,531,218,2020,bo,2,57.28,35.3,78.41,80.72,,,NA
D1,532,218,2020,ro,4,62.19,43.2,97.80,102.10,,,NA
D1,537,218,2020,rm,2,31.34,14.7,48.45,51.16,,,NA
D1,538,218,2020,ro,3,32.68,54.2,48.33,53.16,,,NA
D1,540,218,2020,rm,2,32.92,12.6,35.60,36.07,,,NA
D1,541,218,2020,rm,1,35.92,12.5,43.28,44.76,,,NA
D1,544,218,2020,ro,2,61.88,35.2,87.87,90.53,,,NA
D1,545,218,2020,rm,2,55.33,15.4,64.83,66.82,,,NA
D1,546,218,2020,ro,3,19.92,52.8,38.21,41.30,,,NA
D1,548,218,2020,wp,1,67.08,20.4,67.50,68.60,,,not many needles left
D1,549,218,2020,rm,1,57.18,13.0,62.99,64.45,,,NA
D1,551,218,2020,wp,1,71.52,22.2,74.15,74.93,,,NA
D1,552,218,2020,rm,1,50.12,12.9,56.20,57.25,,,NA
D1,832,218,2020,hem,3,38.27,14.4,78.32,82.51,,line drawn,needs new
D1,832,218,2020,hem,4,NA,NA,NA,17.49,,first measurement,install new
D2,288,218,2020,hem,5,16.98,24.0,33.19,38.27,,,NA
D2,576,218,2020,rm,1,63.23,18.9,65.88,66.65,,,NA
D2,579,218,2020,yb,1,52.41,12.1,58.69,59.50,,,NA
D2,580,218,2020,rm,2,15.30,30.2,22.40,24.86,,,NA
D2,582,218,2020,rm,1,40.21,16.8,42.48,42.75,,,NA
D2,583,218,2020,rm,1,59.74,21.9,65.43,67.05,,,NA
D2,587,218,2020,ro,6,37.33,50.5,51.11,56.70,,,NA
D2,588,218,2020,ro,4,63.32,43.6,89.76,94.11,,,NA
D2,590,218,2020,rm,1,28.66,27.6,28.26,28.32,,,NA
D2,592,218,2020,rm,1,38.27,15.1,40.65,40.96,,,NA
D2,594,218,2020,cherry,1,65.30,29.1,69.22,70.09,,,NA
D3,265,218,2020,beech,4,12.29,14.9,44.37,49.97,16.3,"+5.6, remove next","new = 18.74, DBH next"
D3,265,218,2020,beech,5,NA,NA,18.74,24.36,16.3,,
D3,584,218,2020,beech,1,13.57,10.2,21.40,22.89,,,NA
D3,604,218,2020,rm,2,13.93,28.2,28.15,31.90,,,NA
D3,605,218,2020,rm,2,7.44,34.4,15.55,17.27,,,NA
D3,606,218,2020,rm,3,59.45,57.9,95.67,103.55,,remove next,96.39 after other install
D3,606,218,2020,rm,4,NA,NA,16.48,23.85,,DBH next,"first measurement, loose bark filed off"
D3,608,218,2020,rm,2,31.73,35.2,42.44,45.56,,,NA
D3,609,218,2020,rm,2,32.44,33.9,52.69,56.56,,,Put glue in bore hole
D3,611,218,2020,rm,2,61.10,21.9,75.22,77.11,,,NA
D3,612,218,2020,rm,1,49.29,22.3,49.86,49.98,,,NA
D3,613,218,2020,ro,6,13.69,75.9,41.53,52.65,,,NA
D3,615,218,2020,ro,3,53.96,24.1,77.52,79.15,,,NA
D3,618,218,2020,rm,2,26.04,29.9,34.71,36.55,,,NA
D3,619,218,2020,rm,1,57.75,14.5,64.08,64.59,,,NA
D3,833,218,2020,rm,1,10.48,10.3,13.88,13.88,,,NA
D4,262,218,2020,rm,4,30.13,16.0,36.34,43.35,,,NA
D4,626,218,2020,rm,1,102.64,40.1,110.53,114.09,40.5,removed/delete,rm next
D4,626,218,2020,rm,2,16.01,40.1,23.38,27.14,40.5,,DBH next
D4,627,218,2020,cherry,1,71.55,38.4,81.22,83.91,,,NA
D4,628,218,2020,cherry,1,43.92,26.7,48.47,48.42,,,NA
D4,631,218,2020,ash,2,44.69,41.8,63.80,65.88,,remove next,63.69 after tightening
D4,631,218,2020,ash,3,NA,NA,13.86,15.38,,DBH next,NA
D4,633,218,2020,rm,7,33.48,27.3,39.37,50.20,,,NA
D4,637,218,2020,ash,1,93.67,42.0,112.95,116.62,42.4,,rm next
D4,637,218,2020,ash,2,NA,NA,12.43,15.42,42.4,,DBH next
D4,638,218,2020,ash,2,15.04,40.8,27.70,29.43,41.3,,"loose, 27.08 after tightening"
D4,638,218,2020,ash,3,NA,NA,15.47,17.97,41.3,,DBH next
D4,639,218,2020,bo,5,25.38,34.7,32.21,40.03,,,NA
D4,640,218,2020,rm,3,38.88,30.7,67.82,74.92,,,NA
D4,643,218,2020,cherry,2,15.91,45.1,24.60,28.38,,,NA
D4,708,218,2020,rm,1,7.68,10.0,18.73,24.03,,,NA
D4,732,218,2020,rm,3,36.09,16.2,48.01,50.92,,,NA
D4,803,218,2020,rm,1,9.15,10.2,9.93,9.97,,,NA
D4,804,218,2020,rm,1,32.17,10.8,50.78,53.32,,,NA
D4,834,218,2020,beech,3,24.66,15.0,75.37,81.52,,,needs new ~5mm left
D4,834,218,2020,beech,4,NA,NA,NA,14.84,,first measurement,NA
D5,208,218,2020,beech,3,14.24,14.4,43.14,45.03,,,NA
D5,261,218,2020,hem,2,28.08,13.5,32.42,32.95,,,NA
D5,652,218,2020,rm,1,87.34,32.8,91.22,91.19,,,NA
D5,654,218,2020,ro,2,21.44,17.3,36.67,38.82,,,NA
D5,658,218,2020,rm,2,30.80,30.4,46.28,49.63,,,NA
D5,664,218,2020,bo,1,39.81,13.5,43.24,43.56,,,NA
D5,665,218,2020,rm,1,30.11,18.8,31.95,31.94,,,NA
D5,667,218,2020,rm,2,26.97,18.2,34.68,36.29,,,NA
D5,669,218,2020,rm,1,53.65,12.1,59.55,60.58,,,NA
D5,670,218,2020,wb,1,77.49,35.9,88.11,88.82,,,NA
D5,671,218,2020,rm,1,45.60,23.3,49.77,50.29,,,NA
D5,707,218,2020,hem,1,16.32,10.4,39.15,45.39,,,NA
D5,835,218,2020,hem,3,20.13,14.0,53.44,62.01,,,NA
D5,890,218,2020,hem,1,64.62,12.5,69.72,72.20,12.9,removed/delete,rm next
D5,890,218,2020,hem,2,7.83,12.5,11.20,14.41,12.9,,DBH next
E1,209,218,2020,hem,2,34.87,13.1,59.71,62.80,,,NA
E1,676,218,2020,ro,2,9.91,50.7,21.09,22.92,,,NA
E1,677,218,2020,hem,3,53.24,30.8,68.17,70.64,,,NA
E1,678,218,2020,hem,2,8.91,17.8,19.64,23.06,,,NA
E1,679,218,2020,rm,2,43.09,47.3,57.76,61.95,,,NA
E1,680,218,2020,yb,1,37.94,17.6,40.08,40.09,,,NA
E1,681,218,2020,yb,1,24.83,18.2,27.65,27.53,,"dual stem, both dead",NA
E1,682,218,2020,yb,1,56.71,20.2,66.01,65.57,,"dual stem, both dead",NA
E1,683,218,2020,rm,2,74.48,39.3,83.75,87.78,,,NA
E1,684,218,2020,yb,2,24.65,32.2,42.78,42.82,,,NA
E1,727,218,2020,yb,2,16.83,13.1,21.69,22.54,,,NA
E1,806,218,2020,hem,1,28.13,11.0,54.09,56.07,,,NA
E1,836,218,2020,hem,2,27.77,13.0,49.18,52.36,,,NA
E1,900,218,2020,hem,1,30.89,11.0,43.81,45.67,,,NA
E1,989,218,2020,hem,1,9.56,10.7,35.87,38.40,,,NA
E2,701,218,2020,rm,1,43.21,17.8,53.81,56.27,,,NA
E2,702,218,2020,rp,2,59.45,43.1,65.94,67.68,,some green needles left,check if dead
E2,703,218,2020,ro,2,117.00,42.9,117.00,121.91,,~15 mm left,~20mm left
E2,705,218,2020,ro,3,13.33,37.4,48.33,53.60,,,NA
E2,710,218,2020,ro,3,79.54,41.5,123.45,130.32,,"+12.2, line drawn, maybe sub last increment because line was drawn 4-17-20? 12.2 - (123.45-118.12) = 6.87",NA
E2,710,218,2020,ro,4,NA,NA,15.53,21.37,,"increment = 5.84, DBH next",NA
E2,712,218,2020,rm,1,39.77,18.1,43.77,43.99,,,NA
E2,713,218,2020,rm,1,59.75,28.5,66.47,67.42,,,NA
E2,719,218,2020,rm,1,63.85,21.3,71.15,72.97,,,NA
E2,720,218,2020,rm,2,21.87,14.7,39.62,44.84,,,NA
E3,205,218,2020,rm,2,26.11,11.2,30.58,31.24,,,NA
E3,228,218,2020,hem,3,17.47,17.0,31.05,35.52,,,NA
E3,521,218,2020,hem,1,15.84,11.2,31.38,33.89,,,NA
E3,723,218,2020,hem,2,24.44,14.1,33.95,35.16,,,NA
E3,738,218,2020,rm,2,14.98,12.0,17.67,18.40,,,NA
E3,752,218,2020,ro,3,87.36,59.1,121.38,126.11,,~25 left,NA
E3,753,218,2020,ro,3,63.75,49.5,93.95,98.25,,,NA
E3,756,218,2020,rm,1,87.65,27.0,98.89,99.94,,,NA
E3,760,218,2020,ro,2,58.28,28.1,83.58,87.04,,,NA
E3,761,218,2020,ro,2,66.72,37.3,93.87,96.41,,,NA
E3,763,218,2020,ro,2,82.22,42.5,109.39,112.31,,,NA
E3,764,218,2020,ro,3,40.28,37.5,60.92,63.88,,,NA
E3,765,218,2020,ro,2,49.75,31.2,74.08,77.59,,,NA
E3,766,218,2020,ro,2,75.68,42.8,108.19,112.00,,,NA
E3,767,218,2020,rm,1,32.51,16.0,33.83,33.95,,,NA
E3,768,218,2020,rm,2,20.07,17.1,23.32,24.56,,,NA
E3,769,218,2020,ro,3,48.24,45.8,95.10,100.35,,~20 left,NA
E3,772,218,2020,ro,2,32.22,23.3,36.84,37.35,,,NA
E3,773,218,2020,ro,2,17.73,29.3,24.54,25.40,,,NA
E3,774,218,2020,rm,1,22.47,12.4,22.95,23.10,,,NA
E3,775,218,2020,ro,2,63.96,37.1,94.40,98.25,,,NA
E3,776,218,2020,ro,1,38.57,20.9,41.52,41.55,,"dead, but get one more measurement",NA
E3,777,218,2020,rm,2,13.09,18.5,22.26,24.54,,,NA
E3,811,218,2020,hem,1,40.48,11.1,68.38,71.61,,needs new,NA
E3,812,218,2020,hem,1,38.78,11.0,57.29,59.00,,~20 left,NA
E3,813,218,2020,hem,1,33.31,11.1,66.83,69.33,,needs new,NA
E3,896,218,2020,hem,1,22.59,10.8,36.91,37.27,,,NA
E3,993,218,2020,hem,1,17.54,10.3,40.49,43.46,,,NA
E4,802,218,2020,ro,3,63.08,37.7,76.22,78.59,,,NA
E4,803,218,2020,ro,2,107.97,25.5,119.18,121.02,,bring DBH calipers next time,NA
E4,803,218,2020,ro,3,NA,NA,12.11,12.27,,,NA
E4,805,218,2020,wp,3,48.68,48.4,68.98,72.56,,,NA
E4,810,218,2020,rm,2,23.01,26.0,42.72,47.61,,,NA
E4,815,218,2020,ro,3,50.75,32.2,73.79,77.83,,,NA
E4,817,218,2020,rm,2,22.23,12.6,25.22,25.23,,,NA
E4,821,218,2020,rm,2,74.85,30.2,101.86,106.42,,,NA
E4,822,218,2020,rm,1,22.68,12.4,26.90,27.86,,,NA
E4,827,218,2020,rm,1,28.50,13.0,33.79,35.54,,,NA
E4,830,218,2020,ro,3,72.66,35.6,101.08,105.22,,~ 30mm left,NA
E4,834,218,2020,rm,1,76.96,26.5,87.28,89.08,,,NA
E4,835,218,2020,rm,1,28.48,16.2,31.39,31.40,,,NA
E4,843,218,2020,rm,3,17.66,22.4,24.56,25.02,,,NA
E4,844,218,2020,rm,1,45.42,17.4,48.83,49.09,,,NA
E4,853,218,2020,ro,3,65.81,41.7,108.09,112.48,,,NA
E4,854,218,2020,hem,2,82.16,18.9,117.36,119.96,20.3,"fill previous with dend#3 increment: 18.59-15.99 = 2.6, 119.96-2.6 = 117.36",hole obscured by buckle
E4,854,218,2020,hem,3,15.99,20.3,15.99,18.59,20.3,,NA
E5,734,218,2020,hem,2,14.82,14.9,19.61,20.33,,,NA
E5,876,218,2020,hem,2,84.10,32.1,85.75,86.91,,,NA
E5,877,218,2020,rm,3,38.28,23.5,44.55,49.08,,,NA
E5,878,218,2020,hem,2,59.76,23.4,65.41,68.54,,,NA
E5,879,218,2020,wp,1,66.83,28.9,72.91,74.07,,,NA
E5,880,218,2020,ro,3,42.14,38.5,58.12,62.67,,,NA
E5,884,218,2020,wp,1,65.15,36.4,66.87,67.96,,,NA
E5,885,218,2020,rm,2,20.37,23.7,23.73,25.95,,,NA
E5,887,218,2020,rm,1,38.18,16.2,37.50,35.91,,"dead, how long has it been shrinking?",NA
